,date,date_utc,open,high,low,close,volume
407,03-15-2023,1678902300,151.82,152.33,151.52,152.13,2011487
408,03-15-2023,1678903200,152.14,152.2,151.69,151.76,1284183
409,03-15-2023,1678904100,151.75,153.09,151.48,152.5,2814913
410,03-15-2023,1678905000,152.48,153.07,152.39,152.85,3960704
411,03-15-2023,1678905900,152.85,153.0,152.35,152.87,1835074
412,03-15-2023,1678906800,152.88,153.24,152.24,152.51,2290049
413,03-15-2023,1678907700,152.51,152.8,152.31,152.66,2239228
414,03-15-2023,1678908600,152.65,152.82,151.79,152.24,2512690
415,03-15-2023,1678909500,152.23,153.01,151.62,152.99,5827360
416,03-16-2023,1678973400,152.16,152.73,151.64,152.53,4326514
417,03-16-2023,1678974300,152.53,153.22,152.09,153.15,2509810
418,03-16-2023,1678975200,153.14,153.53,152.82,153.21,2928858
419,03-16-2023,1678976100,153.2,153.38,152.74,153.23,1839509
420,03-16-2023,1678977000,153.21,153.73,152.84,153.55,2366996
421,03-16-2023,1678977900,153.55,154.3,153.48,154.09,3554905
422,03-16-2023,1678978800,154.08,154.59,153.72,154.23,2453358
423,03-16-2023,1678979700,154.24,154.49,153.71,154.36,3010732
424,03-16-2023,1678980600,154.39,155.05,154.05,155.03,3667945
425,03-16-2023,1678981500,155.03,155.49,154.68,155.2,2384237
426,03-16-2023,1678982400,155.18,155.34,154.28,154.65,2742072
427,03-16-2023,1678983300,154.65,154.98,154.59,154.81,1797012
428,03-16-2023,1678984200,154.81,154.87,154.36,154.81,1586307
429,03-16-2023,1678985100,154.82,155.2,154.65,155.11,2746204
430,03-16-2023,1678986000,155.1,155.26,154.85,154.87,1705175
431,03-16-2023,1678986900,154.87,155.09,154.4,155.0,1805938
432,03-16-2023,1678987800,155.0,155.15,154.75,155.04,1297349
433,03-16-2023,1678988700,155.04,155.4,154.77,155.31,1577840
434,03-16-2023,1678989600,155.31,155.33,154.96,155.11,1552312
435,03-16-2023,1678990500,155.12,155.5,154.9,155.48,1447529
436,03-16-2023,1678991400,155.47,155.65,155.06,155.63,2059333
437,03-16-2023,1678992300,155.63,155.95,155.49,155.91,1882893
438,03-16-2023,1678993200,155.91,156.32,155.86,156.13,2958624
439,03-16-2023,1678994100,156.13,156.46,156.01,156.26,2359950
440,03-16-2023,1678995000,156.26,156.32,155.94,156.29,2487300
441,03-16-2023,1678995900,156.28,156.28,155.6,155.91,6606090
442,03-17-2023,1679059800,156.08,156.31,155.08,155.67,21134781
443,03-17-2023,1679060700,155.68,155.9,155.22,155.81,3058132
444,03-17-2023,1679061600,155.81,156.74,155.81,156.18,3650680
445,03-17-2023,1679062500,156.18,156.34,154.88,155.12,3129371
446,03-17-2023,1679063400,155.13,155.5,154.6,154.68,2612873
447,03-17-2023,1679064300,154.67,155.21,154.42,155.04,2166679
448,03-17-2023,1679065200,155.05,155.19,154.7,155.06,1667047
449,03-17-2023,1679066100,155.06,155.37,154.28,154.66,2014080
450,03-17-2023,1679067000,154.68,155.01,154.38,154.59,1423874
451,03-17-2023,1679067900,154.59,155.13,154.57,155.05,1462319
452,03-17-2023,1679068800,155.06,155.4,154.9,155.2,1516787
453,03-17-2023,1679069700,155.2,155.37,154.94,155.23,1278355
454,03-17-2023,1679070600,155.24,155.71,155.12,155.23,1477021
455,03-17-2023,1679071500,155.22,155.39,154.96,155.27,1051570
456,03-17-2023,1679072400,155.27,155.84,155.25,155.82,1668307
457,03-17-2023,1679073300,155.83,155.85,155.39,155.56,1350256
458,03-17-2023,1679074200,155.55,155.83,155.24,155.67,1249968
459,03-17-2023,1679075100,155.67,155.84,155.47,155.8,1057472
460,03-17-2023,1679076000,155.8,156.03,155.28,155.29,1497987
461,03-17-2023,1679076900,155.32,155.45,154.88,154.98,1271036
462,03-17-2023,1679077800,154.98,155.17,154.84,154.98,1404863
463,03-17-2023,1679078700,154.96,155.2,154.67,154.92,1744811
464,03-17-2023,1679079600,154.93,155.01,154.39,154.8,2192369
465,03-17-2023,1679080500,154.79,155.22,154.63,155.12,2042162
466,03-17-2023,1679081400,155.11,155.23,154.76,155.19,2095101
467,03-17-2023,1679082300,155.19,155.43,154.82,155.01,4959835
468,03-20-2023,1679319000,155.27,155.43,154.46,154.57,5588500
469,03-20-2023,1679319900,154.58,154.99,154.15,154.46,3408222
470,03-20-2023,1679320800,154.46,155.34,154.42,154.93,2773184
471,03-20-2023,1679321700,154.93,155.4,154.71,155.35,1882461
472,03-20-2023,1679322600,155.33,155.61,155.08,155.59,2978823
473,03-20-2023,1679323500,155.6,156.31,155.43,156.21,2554092
474,03-20-2023,1679324400,156.2,156.54,156.03,156.07,2458760
475,03-20-2023,1679325300,156.07,156.88,155.99,156.83,1985138
476,03-20-2023,1679326200,156.83,156.88,156.55,156.65,1831734
477,03-20-2023,1679327100,156.65,156.71,156.05,156.27,1969936
478,03-20-2023,1679328000,156.28,156.44,155.74,155.96,1858924
479,03-20-2023,1679328900,155.96,156.26,155.82,155.96,1409937
480,03-20-2023,1679329800,155.95,156.28,155.91,156.21,1335794
481,03-20-2023,1679330700,156.2,156.87,156.07,156.74,1899475
482,03-20-2023,1679331600,156.75,157.15,156.69,157.12,2190564
483,03-20-2023,1679332500,157.13,157.55,157.1,157.42,3008609
484,03-20-2023,1679333400,157.41,157.77,157.34,157.63,1934733
485,03-20-2023,1679334300,157.62,157.63,157.3,157.38,1476020
486,03-20-2023,1679335200,157.38,157.49,157.08,157.29,1674497
487,03-20-2023,1679336100,157.29,157.8,157.18,157.53,1892109
488,03-20-2023,1679337000,157.54,157.63,157.12,157.43,2022926
489,03-20-2023,1679337900,157.44,157.82,157.36,157.43,1702884
490,03-20-2023,1679338800,157.41,157.51,157.17,157.37,1427087
491,03-20-2023,1679339700,157.36,157.47,157.17,157.34,1744040
492,03-20-2023,1679340600,157.33,157.57,157.27,157.48,2007856
493,03-20-2023,1679341500,157.48,157.82,157.2,157.46,5344935
494,03-21-2023,1679405400,157.32,158.39,157.26,157.59,6461884
495,03-21-2023,1679406300,157.59,157.77,157.0,157.65,3277242
496,03-21-2023,1679407200,157.66,157.97,157.28,157.38,3032804
497,03-21-2023,1679408100,157.37,157.52,157.09,157.38,2209702
498,03-21-2023,1679409000,157.38,157.42,157.04,157.14,1957626
499,03-21-2023,1679409900,157.14,157.29,156.54,156.9,2113989
500,03-21-2023,1679410800,156.91,157.68,156.85,157.63,2224065
501,03-21-2023,1679411700,157.62,157.69,157.41,157.56,2321892
502,03-21-2023,1679412600,157.57,157.64,157.04,157.34,2082592
503,03-21-2023,1679413500,157.34,157.65,157.21,157.43,1666737
504,03-21-2023,1679414400,157.43,158.05,157.35,157.95,1774889
505,03-21-2023,1679415300,157.95,158.1,157.8,157.99,1372186
506,03-21-2023,1679416200,157.99,158.2,157.76,157.76,1709400
507,03-21-2023,1679417100,157.76,158.29,157.65,158.19,1698203
508,03-21-2023,1679418000,158.2,158.64,158.08,158.54,1836812
509,03-21-2023,1679418900,158.54,158.82,158.52,158.68,1944000
510,03-21-2023,1679419800,158.69,159.1,158.69,158.84,2169582
511,03-21-2023,1679420700,158.84,158.99,158.6,158.6,1446441
512,03-21-2023,1679421600,158.61,158.75,158.54,158.64,1269319
513,03-21-2023,1679422500,158.64,158.72,158.33,158.48,1420352
514,03-21-2023,1679423400,158.48,158.73,158.41,158.7,1503135
515,03-21-2023,1679424300,158.69,159.0,158.64,158.9,1536861
516,03-21-2023,1679425200,158.89,159.06,158.87,158.9,1804291
517,03-21-2023,1679426100,158.91,158.96,158.6,158.91,2626047
518,03-21-2023,1679427000,158.92,159.3,158.77,159.26,2525564
519,03-21-2023,1679427900,159.25,159.4,159.1,159.4,4822126
520,03-21-2023,1679428800,159.28,159.28,159.28,159.28,0
